"","cowcode","year","cyear","cntyr","scode","country","un_region","un_continent","reg_id","demo_nr","demo_r","regime_r","regime_nr","duration_nr","duration_r","personal","personal2","lindex","exname","change","tdate","trans","occup","interreg","gwf_casename","gwf_startdate","gwf_enddate","gwf_spell","gwf_duration","gwf_fail","gwf_fail_subsregime","gwf_fail_type","gwf_fail_violent","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch"
"1754",501,1983,5011983,"Kenya 1983","KEN","Kenya","Eastern Africa","Africa",50104,0,0,"Single Party","Single Party",15,20,1,1,0.52,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,20,0,0,0,0,"party-based",1,0,0,0
"1755",501,1984,5011984,"Kenya 1984","KEN","Kenya","Eastern Africa","Africa",50104,0,0,"Single Party","Single Party",16,21,1,1,0.5078125,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,21,0,0,0,0,"party-based",1,0,0,0
"1756",501,1985,5011985,"Kenya 1985","KEN","Kenya","Eastern Africa","Africa",50104,0,0,"Single Party","Single Party",17,22,1,1,0.501730104,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,22,0,0,0,0,"party-based",1,0,0,0
"1757",501,1986,5011986,"Kenya 1986","KEN","Kenya","Eastern Africa","Africa",50104,0,0,"Single Party","Single Party",18,23,1,1,0.5,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,23,0,0,0,0,"party-based",1,0,0,0
"1758",501,1987,5011987,"Kenya 1987","KEN","Kenya","Eastern Africa","Africa",50104,0,0,"Single Party","Single Party",19,24,1,1,0.501385042,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,24,0,0,0,0,"party-based",1,0,0,0
"1759",501,1988,5011988,"Kenya 1988","KEN","Kenya","Eastern Africa","Africa",50104,0,0,"Single Party","Single Party",20,25,1,1,0.505,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,25,0,0,0,0,"party-based",1,0,0,0
"1760",501,1989,5011989,"Kenya 1989","KEN","Kenya","Eastern Africa","Africa",50104,0,0,"Single Party","Single Party",21,26,1,1,0.510204082,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,26,0,0,0,0,"party-based",1,0,0,0
"1761",501,1990,5011990,"Kenya 1990","KEN","Kenya","Eastern Africa","Africa",50104,0,0,"Single Party","Single Party",22,27,1,1,0.516528926,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,27,0,0,0,0,"party-based",1,0,0,0
"1762",501,1991,5011991,"Kenya 1991","KEN","Kenya","Eastern Africa","Africa",50104,0,0,"Single Party","Single Party",23,28,1,1,0.52362949,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,28,0,0,0,0,"party-based",1,0,0,0
"1763",501,1992,5011992,"Kenya 1992","KEN","Kenya","Eastern Africa","Africa",50105,0,0,"Single Party","Multiparty",1,29,1,1,1,"Daniel Arap Moi",1,"12.20.1992",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,29,0,0,0,0,"party-based",1,0,0,0
"1764",501,1993,5011993,"Kenya 1993","KEN","Kenya","Eastern Africa","Africa",50105,0,0,"Multiparty","Multiparty",2,1,1,1,1,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,30,0,0,0,0,"party-based",1,0,0,0
"1765",501,1994,5011994,"Kenya 1994","KEN","Kenya","Eastern Africa","Africa",50105,0,0,"Multiparty","Multiparty",3,2,1,1,1,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,31,0,0,0,0,"party-based",1,0,0,0
"1766",501,1995,5011995,"Kenya 1995","KEN","Kenya","Eastern Africa","Africa",50105,0,0,"Multiparty","Multiparty",4,3,1,1,1,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,32,0,0,0,0,"party-based",1,0,0,0
"1767",501,1996,5011996,"Kenya 1996","KEN","Kenya","Eastern Africa","Africa",50105,0,0,"Multiparty","Multiparty",5,4,1,1,1,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,33,0,0,0,0,"party-based",1,0,0,0
"1768",501,1997,5011997,"Kenya 1997","KEN","Kenya","Eastern Africa","Africa",50105,0,0,"Multiparty","Multiparty",6,5,1,1,1,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,34,0,0,0,0,"party-based",1,0,0,0
"1769",501,1998,5011998,"Kenya 1998","KEN","Kenya","Eastern Africa","Africa",50105,0,0,"Multiparty","Multiparty",7,6,1,1,1,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,35,0,0,0,0,"party-based",1,0,0,0
"1770",501,1999,5011999,"Kenya 1999","KEN","Kenya","Eastern Africa","Africa",50105,0,0,"Multiparty","Multiparty",8,7,1,1,1,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,36,0,0,0,0,"party-based",1,0,0,0
"1771",501,2000,5012000,"Kenya 2000","KEN","Kenya","Eastern Africa","Africa",50105,0,0,"Multiparty","Multiparty",9,8,1,1,1,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,37,0,0,0,0,"party-based",1,0,0,0
"1772",501,2001,5012001,"Kenya 2001","KEN","Kenya","Eastern Africa","Africa",50105,0,0,"Multiparty","Multiparty",10,9,1,1,1,"Daniel Arap Moi",0,"",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,38,0,0,0,0,"party-based",1,0,0,0
"1773",501,2002,5012002,"Kenya 2002","KEN","Kenya","Eastern Africa","Africa",50106,1,0,"Multiparty","Democracy",1,10,NA,NA,NA,"Mwai Kibaki",1,"12.30.2002",0,0,0,"Kenya 63-02","12/12/1963","27/12/2002",39,39,1,1,2,1,"party-based",1,0,0,0
"1774",510,1965,5101965,"Tanzania 1965","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",5,4,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,1,0,0,0,0,"party-based",1,0,0,0
"1775",510,1966,5101966,"Tanzania 1966","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",6,5,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,2,0,0,0,0,"party-based",1,0,0,0
"1776",510,1967,5101967,"Tanzania 1967","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",7,6,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,3,0,0,0,0,"party-based",1,0,0,0
"1777",510,1968,5101968,"Tanzania 1968","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",8,7,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,4,0,0,0,0,"party-based",1,0,0,0
"1778",510,1969,5101969,"Tanzania 1969","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",9,8,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,5,0,0,0,0,"party-based",1,0,0,0
"1779",510,1970,5101970,"Tanzania 1970","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",10,9,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,6,0,0,0,0,"party-based",1,0,0,0
"1780",510,1971,5101971,"Tanzania 1971","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",11,10,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,7,0,0,0,0,"party-based",1,0,0,0
"1781",510,1972,5101972,"Tanzania 1972","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",12,11,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,8,0,0,0,0,"party-based",1,0,0,0
"1782",510,1973,5101973,"Tanzania 1973","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",13,12,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,9,0,0,0,0,"party-based",1,0,0,0
"1783",510,1974,5101974,"Tanzania 1974","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",14,13,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,10,0,0,0,0,"party-based",1,0,0,0
"1784",510,1975,5101975,"Tanzania 1975","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",15,14,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,11,0,0,0,0,"party-based",1,0,0,0
"1785",510,1976,5101976,"Tanzania 1976","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",16,15,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,12,0,0,0,0,"party-based",1,0,0,0
"1786",510,1977,5101977,"Tanzania 1977","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",17,16,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,13,0,0,0,0,"party-based",1,0,0,0
"1787",510,1978,5101978,"Tanzania 1978","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",18,17,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,14,0,0,0,0,"party-based",1,0,0,0
"1788",510,1979,5101979,"Tanzania 1979","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",19,18,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,15,0,0,0,0,"party-based",1,0,0,0
"1789",510,1980,5101980,"Tanzania 1980","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",20,19,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,16,0,0,0,0,"party-based",1,0,0,0
"1790",510,1981,5101981,"Tanzania 1981","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",21,20,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,17,0,0,0,0,"party-based",1,0,0,0
"1791",510,1982,5101982,"Tanzania 1982","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",22,21,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,18,0,0,0,0,"party-based",1,0,0,0
"1792",510,1983,5101983,"Tanzania 1983","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",23,22,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,19,0,0,0,0,"party-based",1,0,0,0
"1793",510,1984,5101984,"Tanzania 1984","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",24,23,1,1,1,"Julius Nyerere",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,20,0,0,0,0,"party-based",1,0,0,0
"1794",510,1985,5101985,"Tanzania 1985","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",25,24,1,1,0.920138889,"Ali Hassan Mwinyi",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,21,0,0,0,0,"party-based",1,0,0,0
"1795",510,1986,5101986,"Tanzania 1986","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",26,25,1,1,0.8528,"Ali Hassan Mwinyi",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,22,0,0,0,0,"party-based",1,0,0,0
"1796",510,1987,5101987,"Tanzania 1987","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",27,26,1,1,0.795857988,"Ali Hassan Mwinyi",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,23,0,0,0,0,"party-based",1,0,0,0
"1797",510,1988,5101988,"Tanzania 1988","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",28,27,1,1,0.747599451,"Ali Hassan Mwinyi",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,24,0,0,0,0,"party-based",1,0,0,0
"1798",510,1989,5101989,"Tanzania 1989","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",29,28,1,1,0.706632653,"Ali Hassan Mwinyi",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,25,0,0,0,0,"party-based",1,0,0,0
"1799",510,1990,5101990,"Tanzania 1990","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",30,29,1,1,0.671819263,"Ali Hassan Mwinyi",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,26,0,0,0,0,"party-based",1,0,0,0
"1800",510,1991,5101991,"Tanzania 1991","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",31,30,1,1,0.642222222,"Ali Hassan Mwinyi",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,27,0,0,0,0,"party-based",1,0,0,0
"1801",510,1992,5101992,"Tanzania 1992","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",32,31,1,1,0.617065557,"Ali Hassan Mwinyi",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,28,0,0,0,0,"party-based",1,0,0,0
"1802",510,1993,5101993,"Tanzania 1993","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",33,32,1,1,0.595703125,"Ali Hassan Mwinyi",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,29,0,0,0,0,"party-based",1,0,0,0
"1803",510,1994,5101994,"Tanzania 1994","TAZ","Tanzania","Eastern Africa","Africa",51001,0,0,"Single Party","Single Party",34,33,1,1,0.577594123,"Ali Hassan Mwinyi",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,30,0,0,0,0,"party-based",1,0,0,0
"1804",510,1995,5101995,"Tanzania 1995","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Single Party","Multiparty",1,34,1,1,1,"Benjamin Mkapa",1,"10.22.1995",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,31,0,0,0,0,"party-based",1,0,0,0
"1805",510,1996,5101996,"Tanzania 1996","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",2,1,1,1,1,"Benjamin Mkapa",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,32,0,0,0,0,"party-based",1,0,0,0
"1806",510,1997,5101997,"Tanzania 1997","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",3,2,1,1,1,"Benjamin Mkapa",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,33,0,0,0,0,"party-based",1,0,0,0
"1807",510,1998,5101998,"Tanzania 1998","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",4,3,1,1,1,"Benjamin Mkapa",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,34,0,0,0,0,"party-based",1,0,0,0
"1808",510,1999,5101999,"Tanzania 1999","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",5,4,1,1,1,"Benjamin Mkapa",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,35,0,0,0,0,"party-based",1,0,0,0
"1809",510,2000,5102000,"Tanzania 2000","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",6,5,1,1,1,"Benjamin Mkapa",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,36,0,0,0,0,"party-based",1,0,0,0
"1810",510,2001,5102001,"Tanzania 2001","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",7,6,1,1,1,"Benjamin Mkapa",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,37,0,0,0,0,"party-based",1,0,0,0
"1811",510,2002,5102002,"Tanzania 2002","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",8,7,1,1,1,"Benjamin Mkapa",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,38,0,0,0,0,"party-based",1,0,0,0
"1812",510,2003,5102003,"Tanzania 2003","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",9,8,1,1,1,"Benjamin Mkapa",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,39,0,0,0,0,"party-based",1,0,0,0
"1813",510,2004,5102004,"Tanzania 2004","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",10,9,1,1,1,"Benjamin Mkapa",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,40,0,0,0,0,"party-based",1,0,0,0
"1814",510,2005,5102005,"Tanzania 2005","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",11,10,1,1,0.834710744,"Jakaya Mrisho Kikwete",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,41,0,0,0,0,"party-based",1,0,0,0
"1815",510,2006,5102006,"Tanzania 2006","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",12,11,1,1,0.722222222,"Jakaya Mrisho Kikwete",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,42,0,0,0,0,"party-based",1,0,0,0
"1816",510,2007,5102007,"Tanzania 2007","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",13,12,1,1,0.644970414,"Jakaya Mrisho Kikwete",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,43,0,0,0,0,"party-based",1,0,0,0
"1817",510,2008,5102008,"Tanzania 2008","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",14,13,1,1,0.591836735,"Jakaya Mrisho Kikwete",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,44,0,0,0,0,"party-based",1,0,0,0
"1818",510,2009,5102009,"Tanzania 2009","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",15,14,1,1,0.555555556,"Jakaya Mrisho Kikwete",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,45,0,0,0,0,"party-based",1,0,0,0
"1819",510,2010,5102010,"Tanzania 2010","TAZ","Tanzania","Eastern Africa","Africa",51002,0,0,"Multiparty","Multiparty",16,15,1,1,0.53125,"Jakaya Mrisho Kikwete",0,"",0,0,0,"Tanzania 64-NA","26/04/1964","31/12/2010",46,46,0,0,0,0,"party-based",1,0,0,0
"1820",516,1963,5161963,"Burundi 1963","BUI","Burundi","Eastern Africa","Africa",51601,0,0,"Monarchy","Monarchy",2,1,1,1,1,"Mwambutsa IV",0,"",0,0,0,"Burundi 62-66","07/01/1962","07/08/1966",4,1,0,0,0,0,"monarchy",0,0,0,1
"1821",516,1964,5161964,"Burundi 1964","BUI","Burundi","Eastern Africa","Africa",51601,0,0,"Monarchy","Monarchy",3,2,1,1,1,"Mwambutsa IV",0,"",0,0,0,"Burundi 62-66","07/01/1962","07/08/1966",4,2,0,0,0,0,"monarchy",0,0,0,1
"1822",516,1965,5161965,"Burundi 1965","BUI","Burundi","Eastern Africa","Africa",51601,0,0,"Monarchy","Monarchy",4,3,NA,1,1,"Mwambutsa IV",0,"",1,0,0,"Burundi 62-66","07/01/1962","07/08/1966",4,3,0,0,0,0,"monarchy",0,0,0,1
"1823",516,1966,5161966,"Burundi 1966","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Monarchy","Military",1,4,2,2,1,"Michel Micombero",1,"11.28.1966",0,0,0,"Burundi 62-66","07/01/1962","07/08/1966",4,4,1,2,5,1,"monarchy",0,0,0,1
"1824",516,1967,5161967,"Burundi 1967","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",2,1,2,2,1,"Michel Micombero",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,1,0,0,0,0,"party-military",1,0,0,0
"1825",516,1968,5161968,"Burundi 1968","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",3,2,2,2,1,"Michel Micombero",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,2,0,0,0,0,"party-military",1,0,0,0
"1826",516,1969,5161969,"Burundi 1969","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",4,3,2,2,1,"Michel Micombero",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,3,0,0,0,0,"party-military",1,0,0,0
"1827",516,1970,5161970,"Burundi 1970","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",5,4,2,2,1,"Michel Micombero",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,4,0,0,0,0,"party-military",1,0,0,0
"1828",516,1971,5161971,"Burundi 1971","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",6,5,2,2,1,"Michel Micombero",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,5,0,0,0,0,"party-military",1,0,0,0
"1829",516,1972,5161972,"Burundi 1972","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",7,6,2,2,1,"Michel Micombero",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,6,0,0,0,0,"party-military",1,0,0,0
"1830",516,1973,5161973,"Burundi 1973","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",8,7,2,2,1,"Michel Micombero",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,7,0,0,0,0,"party-military",1,0,0,0
"1831",516,1974,5161974,"Burundi 1974","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",9,8,2,2,1,"Michel Micombero",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,8,0,0,0,0,"party-military",1,0,0,0
"1832",516,1975,5161975,"Burundi 1975","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",10,9,2,2,1,"Michel Micombero",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,9,0,0,0,0,"party-military",1,0,0,0
"1833",516,1976,5161976,"Burundi 1976","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",11,10,2,2,0.834710744,"Jean-Baptiste Bagaza",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,10,0,0,0,0,"party-military",1,0,0,0
"1834",516,1977,5161977,"Burundi 1977","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",12,11,2,2,0.722222222,"Jean-Baptiste Bagaza",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,11,0,0,0,0,"party-military",1,0,0,0
"1835",516,1978,5161978,"Burundi 1978","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",13,12,2,2,0.644970414,"Jean-Baptiste Bagaza",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,12,0,0,0,0,"party-military",1,0,0,0
"1836",516,1979,5161979,"Burundi 1979","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",14,13,2,2,0.591836735,"Jean-Baptiste Bagaza",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,13,0,0,0,0,"party-military",1,0,0,0
"1837",516,1980,5161980,"Burundi 1980","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",15,14,2,2,0.555555556,"Jean-Baptiste Bagaza",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,14,0,0,0,0,"party-military",1,0,0,0
"1838",516,1981,5161981,"Burundi 1981","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",16,15,2,2,0.53125,"Jean-Baptiste Bagaza",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,15,0,0,0,0,"party-military",1,0,0,0
"1839",516,1982,5161982,"Burundi 1982","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",17,16,2,2,0.515570934,"Jean-Baptiste Bagaza",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,16,0,0,0,0,"party-military",1,0,0,0
"1840",516,1983,5161983,"Burundi 1983","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",18,17,2,2,0.50617284,"Jean-Baptiste Bagaza",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,17,0,0,0,0,"party-military",1,0,0,0
"1841",516,1984,5161984,"Burundi 1984","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",19,18,2,2,0.501385042,"Jean-Baptiste Bagaza",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,18,0,0,0,0,"party-military",1,0,0,0
"1842",516,1985,5161985,"Burundi 1985","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",20,19,2,2,0.5,"Jean-Baptiste Bagaza",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,19,0,0,0,0,"party-military",1,0,0,0
"1843",516,1986,5161986,"Burundi 1986","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",21,20,2,2,0.501133787,"Jean-Baptiste Bagaza",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,20,0,0,0,0,"party-military",1,0,0,0
"1844",516,1987,5161987,"Burundi 1987","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",22,21,2,2,0.458677686,"Pierre Buyoya",0,"",0,0,0,"Burundi 66-87","07/08/1966","09/03/1987",21,21,1,2,5,1,"party-military",1,0,0,0
"1845",516,1988,5161988,"Burundi 1988","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",23,22,2,2,0.425330813,"Pierre Buyoya",0,"",0,0,0,"Burundi 87-93","09/03/1987","06/01/1993",6,1,0,0,0,0,"military",0,0,1,0
"1846",516,1989,5161989,"Burundi 1989","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",24,23,2,2,0.399305556,"Pierre Buyoya",0,"",0,0,0,"Burundi 87-93","09/03/1987","06/01/1993",6,2,0,0,0,0,"military",0,0,1,0
"1847",516,1990,5161990,"Burundi 1990","BUI","Burundi","Eastern Africa","Africa",51602,0,0,"Military","Military",25,24,2,2,0.3792,"Pierre Buyoya",0,"",0,0,0,"Burundi 87-93","09/03/1987","06/01/1993",6,3,0,0,0,0,"military",0,0,1,0
